         79804477 function calls (79163147 primitive calls) in 1254.474 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1 1001.553 1001.553 1044.631 1044.631 /mnt/c/Users/evobi/Desktop/SNPio/snpio/read_input/genotype_data.py:1252(<dictcomp>)
      488    0.000    0.000    0.004    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/axis.py:305(set_label1)
      260    0.000    0.000    0.001    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/text.py:1249(set_verticalalignment)
      114    0.000    0.000    0.000    0.000 {method 'clear' of 'matplotlib.ft2font.FT2Font' objects}
     1506    0.000    0.000    0.000    0.000 {built-in method builtins.abs}
       54    0.000    0.000    0.042    0.001 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/patches.py:582(draw)
      224    0.000    0.000    0.001    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/transforms.py:2041(translate)
       28    0.000    0.000    0.047    0.002 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/ticker.py:533(set_useMathText)
      728    0.000    0.000    0.002    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/artist.py:283(convert_yunits)
       86    0.000    0.000    0.016    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/text.py:132(__init__)
      952    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/cbook/__init__.py:889(<listcomp>)
       93    0.000    0.000    0.001    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/numpy/core/_ufunc_config.py:435(__exit__)
      148    0.000    0.000    0.014    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/artist.py:1233(_cm_set)
      148    0.000    0.000    0.002    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/transforms.py:1835(frozen)
      114    0.000    0.000    0.001    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/backends/backend_agg.py:43(get_hinting_flag)
       10    0.000    0.000    0.354    0.035 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/axis.py:1309(get_tightbbox)
     1752    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/axes/_base.py:845(<genexpr>)
      436    0.000    0.000    0.001    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/text.py:315(get_rotation)
      572    0.000    0.000    0.002    0.000 {built-in method builtins.all}
      876    0.000    0.000    0.001    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/text.py:1206(set_y)
  388/234    0.000    0.000    0.002    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/transforms.py:2384(_invalidate_internal)
        8    0.000    0.000    0.275    0.034 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/axis.py:1368(draw)
       24    0.000    0.000    0.069    0.003 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/axis.py:855(clear)
       80    0.000    0.000    0.003    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/numpy/core/_methods.py:127(_clip)
     1418    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/figure.py:2768(_get_dpi)
     1849    0.000    0.000    0.000    0.000 {method 'values' of 'dict' objects}
      186    0.000    0.000    0.003    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/text.py:985(set_color)
      306    0.000    0.000    0.005    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/colors.py:237(_check_color_like)
      596    0.000    0.000    0.003    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/figure.py:2771(_set_dpi)
      508    0.000    0.000    0.000    0.000 {built-in method math.cos}
       49    0.000    0.000    0.001    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/colors.py:307(_to_rgba_no_colorcycle)
      146    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/backend_bases.py:994(set_linewidth)
       64    0.000    0.000    0.002    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/offsetbox.py:76(_get_packed_offsets)
      488    0.000    0.000    0.003    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/axis.py:318(set_label2)
      222    0.000    0.000    0.003    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/lines.py:637(set_data)
      136    0.000    0.000    0.007    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/text.py:1307(set_fontproperties)
        2    0.000    0.000    0.070    0.035 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/axes/_axes.py:2230(bar)
       64    0.000    0.000    0.001    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/offsetbox.py:157(_get_aligned_offsets)
     1766    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/artist.py:847(get_visible)
       80    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/numpy/core/_methods.py:108(_clip_dep_invoke_with_casting)
      752    0.000    0.000    0.001    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/transforms.py:2134(transform)
      280    0.000    0.000    0.001    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/_appmap/configuration.py:275(startswith)
      241    0.000    0.000    0.001    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/font_manager.py:744(set_variant)
      332    0.000    0.000    0.001    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/ticker.py:247(fix_minus)
       56    0.000    0.000    0.000    0.000 {method 'get_loc' of 'pandas._libs.index.IndexEngine' objects}
  302/156    0.000    0.000    0.002    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/transforms.py:2406(_iter_break_from_left_to_right)
       78    0.000    0.000    0.001    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/transforms.py:2744(__init__)
       75    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/pandas/core/generic.py:265(__init__)
       27    0.000    0.000    0.122    0.005 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/patches.py:48(__init__)
      271    0.000    0.000    0.001    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/font_manager.py:757(set_weight)
       14    0.000    0.000    0.008    0.001 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/axes/_base.py:406(_plot_args)
   148/80    0.000    0.000    0.001    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/axes/_base.py:917(get_xaxis_transform)
      162    0.000    0.000    0.001    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/text.py:1217(set_rotation)
     2717    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/font_manager.py:666(get_style)
      304    0.000    0.000    0.001    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/lines.py:63(_scale_dashes)
      100    0.000    0.000    0.002    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/transforms.py:1615(transform_path_non_affine)
     2717    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/font_manager.py:678(get_weight)
       92    0.000    0.000    0.006    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/text.py:221(update)
       80    0.000    0.000    0.001    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/numpy/core/_methods.py:281(_ptp)
      225    0.000    0.000    0.001    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/font_manager.py:1159(score_weight)
      241    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/font_manager.py:839(set_file)
       18    0.000    0.000    0.039    0.002 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/axis.py:477(__init__)
     2717    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/font_manager.py:672(get_variant)
      291    0.000    0.000    0.002    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/artist.py:737(set_figure)
      120    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/lines.py:1254(set_markersize)
       94    0.000    0.000    0.002    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/transforms.py:2759(_revalidate)
       19    0.000    0.000    0.001    0.000 /usr/lib/python3.8/inspect.py:2124(_signature_from_function)
       32    0.000    0.000    0.000    0.000 {method '__copy__' of 'numpy.ndarray' objects}
   140/94    0.000    0.000    0.002    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/cbook/__init__.py:1680(_safe_first_finite)
       42    0.000    0.000    0.004    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/artist.py:866(_fully_clipped_to_axes)
       98    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/numpy/core/getlimits.py:476(__new__)
       70    0.000    0.000    0.081    0.001 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/axis.py:1595(get_major_ticks)
       16    0.000    0.000    0.043    0.003 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/axis.py:416(__init__)
       28    0.000    0.000    0.001    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/ticker.py:2025(_staircase)
      218    0.000    0.000    0.003    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/artist.py:929(_set_gc_clip)
       12    0.000    0.000    0.172    0.014 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/axis.py:2555(_update_label_position)
      264    0.000    0.000    0.001    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/text.py:1000(set_horizontalalignment)
    49/29    0.000    0.000    0.019    0.001 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/_api/deprecation.py:379(wrapper)
      676    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/cbook/__init__.py:1839(_str_equal)
      120    0.000    0.000    0.001    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/lines.py:1405(set_dash_capstyle)
       80    0.000    0.000    0.001    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/numpy/core/fromnumeric.py:2604(ptp)
      540    0.000    0.000    0.001    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/transforms.py:1358(_iter_break_from_left_to_right)
      6/2    0.000    0.000    0.525    0.263 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/image.py:113(_draw_list_compositing_images)
      978    0.000    0.000    0.001    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/transforms.py:209(<lambda>)
      310    0.000    0.000    0.001    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/transforms.py:2222(<lambda>)
      148    0.000    0.000    0.001    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/text.py:329(set_rotation_mode)
        6    0.000    0.000    0.005    0.001 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/gridspec.py:145(get_grid_positions)
      171    0.000    0.000    0.002    0.000 <__array_function__ internals>:177(concatenate)
        1    0.000    0.000    2.939    2.939 /mnt/c/Users/evobi/Desktop/SNPio/snpio/plotting/plotting.py:1417(plot_pop_counts)
     2492    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/font_manager.py:859(get_math_fontfamily)
      111    0.000    0.000    0.005    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/transforms.py:2589(__init__)
       72    0.000    0.000    0.001    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/transforms.py:2681(__init__)
        9    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/numpy/linalg/linalg.py:136(_commonType)
       16    0.000    0.000    0.034    0.002 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/axes/_base.py:2295(add_line)
      246    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/transforms.py:253(x0)
      134    0.000    0.000    0.001    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/text.py:1030(set_linespacing)
      416    0.000    0.000    0.001    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/transforms.py:2262(get_affine)
  258/128    0.000    0.000    0.005    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/transforms.py:2399(__eq__)
       14    0.000    0.000    0.001    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/pandas/core/internals/managers.py:2191(_form_blocks)
     3172    0.000    0.000    0.000    0.000 /usr/lib/python3.8/copy.py:182(_deepcopy_atomic)
      280    0.000    0.000    0.001    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/_appmap/configuration.py:293(matches)
       15    0.000    0.000    0.001    0.000 {built-in method builtins.__build_class__}
      120    0.000    0.000    0.001    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/lines.py:1121(set_linewidth)
       58    0.000    0.000    0.001    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/axis.py:1832(_set_formatter)
       30    0.000    0.000    0.000    0.000 {built-in method matplotlib._path.update_path_extents}
     2495    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/font_manager.py:701(get_file)
      218    0.000    0.000    0.008    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/backend_bases.py:683(new_gc)
       70    0.000    0.000    0.023    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/axis.py:1482(get_majorticklocs)
       18    0.000    0.000    0.219    0.012 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/axis.py:2079(_get_tick_boxes_siblings)
       14    0.000    0.000    0.001    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/pandas/core/nanops.py:1459(_get_counts)
      114    0.000    0.000    0.000    0.000 {method 'set_size' of 'matplotlib.ft2font.FT2Font' objects}
   168/92    0.000    0.000    0.001    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/axes/_base.py:997(get_yaxis_transform)
      262    0.000    0.000    0.000    0.000 /usr/lib/python3.8/inspect.py:1537(_static_getmro)
       14    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/pandas/core/nanops.py:1674(_ensure_numeric)
       14    0.000    0.000    0.001    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/axes/_base.py:4271(get_children)
       22    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/_api/__init__.py:287(select_matching_signature)
      508    0.000    0.000    0.000    0.000 {built-in method math.sin}
      216    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/transforms.py:367(height)
        2    0.000    0.000    0.000    0.000 {method 'close' of '_io.BufferedReader' objects}
      150    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/offsetbox.py:190(<genexpr>)
      186    0.000    0.000    0.000    0.000 {built-in method numpy.seterrobj}
        7    0.000    0.000    0.311    0.044 <frozen importlib._bootstrap_external>:914(get_code)
      336    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/transforms.py:2691(get_matrix)
      312    0.000    0.000    0.002    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/axis.py:1721(convert_units)
      142    0.000    0.000    0.003    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/transforms.py:790(unit)
      989    0.000    0.000    0.000    0.000 {built-in method builtins.delattr}
      108    0.000    0.000    0.006    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/patches.py:876(get_bbox)
     16/4    0.000    0.000    0.045    0.011 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/offsetbox.py:407(draw)
       90    0.000    0.000    0.001    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/backend_bases.py:933(set_dashes)
       10    0.000    0.000    0.003    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/axis.py:1162(_set_lim)
      894    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/text.py:1335(get_usetex)
       77    0.000    0.000    0.001    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/numpy/core/numeric.py:290(full)
      241    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/font_manager.py:783(set_stretch)
      110    0.000    0.000    0.003    0.000 <__array_function__ internals>:177(broadcast_arrays)
       45    0.000    0.000    0.028    0.001 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/backends/backend_agg.py:109(draw_path)
      255    0.000    0.000    0.005    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/font_manager.py:610(_from_any)
       28    0.000    0.000    0.056    0.002 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/scale.py:103(set_default_locators_and_formatters)
      102    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/transforms.py:343(intervalx)
        8    0.000    0.000    0.035    0.004 <frozen importlib._bootstrap_external>:1498(find_spec)
      780    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/numpy/core/multiarray.py:740(dot)
      614    0.000    0.000    0.001    0.000 /usr/lib/python3.8/logging/__init__.py:1424(debug)
      916    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/text.py:907(get_text)
       89    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/pandas/core/internals/managers.py:2011(internal_values)
        8    0.000    0.000    0.002    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/_appmap/importer.py:160(do_import)
       63    0.000    0.000    0.001    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/transforms.py:1087(__init__)
      112    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/lines.py:958(_get_markerfacecolor)
       78    0.000    0.000    0.001    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/cbook/__init__.py:1720(<genexpr>)
       37    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/pandas/core/generic.py:5975(__getattr__)
       34    0.000    0.000    0.082    0.002 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/axis.py:1544(_get_tick)
       28    0.000    0.000    0.006    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/ticker.py:2031(set_params)
      112    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/spines.py:558(__getitem__)
      200    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/transforms.py:361(width)
       38    0.000    0.000    0.001    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/transforms.py:784(frozen)
      552    0.000    0.000    0.001    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/pandas/core/dtypes/generic.py:37(_check)
       30    0.000    0.000    0.001    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/axis.py:1858(set_major_locator)
       12    0.000    0.000    0.001    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/axis.py:2594(_update_offset_text_position)
       42    0.000    0.000    0.002    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/pandas/core/dtypes/cast.py:123(maybe_convert_platform)
      956    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/cbook/__init__.py:839(<listcomp>)
      552    0.000    0.000    0.001    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/pandas/core/dtypes/generic.py:42(_instancecheck)
      680    0.000    0.000    0.001    0.000 /usr/lib/python3.8/copy.py:263(<genexpr>)
       76    0.000    0.000    0.002    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/numpy/core/fromnumeric.py:2333(any)
      120    0.000    0.000    0.003    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/lines.py:1051(set_color)
       92    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/markers.py:293(__bool__)
       22    0.000    0.000    0.023    0.001 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/axis.py:918(set_tick_params)
      614    0.000    0.000    0.000    0.000 /usr/lib/python3.8/logging/__init__.py:1689(isEnabledFor)
        2    0.000    0.000    0.053    0.026 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/axes/_base.py:1262(__clear)
       28    0.000    0.000    0.048    0.002 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/ticker.py:427(__init__)
        2    0.000    0.000    0.328    0.164 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/backends/backend_agg.py:392(draw)
      271    0.000    0.000    0.002    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/artist.py:1048(set_visible)
      122    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/numpy/lib/shape_base.py:608(_column_stack_dispatcher)
      742    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/path.py:211(vertices)
       14    0.000    0.000    0.001    0.000 /usr/lib/python3.8/inspect.py:1102(getfullargspec)
      364    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/text.py:277(_get_multialignment)
      101    0.000    0.000    0.001    0.000 {method 'sum' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 {method 'flush' of '_io.BufferedRandom' objects}
        2    0.000    0.000    0.017    0.008 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/seaborn/categorical.py:1494(draw_confints)
      636    0.000    0.000    0.000    0.000 {method 'copy' of 'list' objects}
       64    0.000    0.000    0.005    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/transforms.py:654(<listcomp>)
